timestamp,funding_rate,mark_price
2026-03-01T00:00:00.005000+00:00,-0.00011219,0.90358406
2026-03-01T08:00:00+00:00,0.00009468,0.92400000
2026-03-01T16:00:00.002000+00:00,0.00004986,0.91040000
2026-03-02T00:00:00.001000+00:00,0.00002953,0.88730000
2026-03-02T08:00:00.007000+00:00,0.00003003,0.88790000
2026-03-02T16:00:00+00:00,0.00005124,0.94497287
2026-03-03T00:00:00+00:00,0.00007948,0.92270000
2026-03-03T08:00:00+00:00,-0.00000617,0.91510000
2026-03-03T16:00:00.007000+00:00,-0.00008933,0.90290000
2026-03-04T00:00:00.001000+00:00,0.00005749,0.90854389
2026-03-04T08:00:00.005000+00:00,-0.00007604,0.91480000
2026-03-04T16:00:00+00:00,0.00004955,0.97760000
2026-03-05T00:00:00+00:00,0.00010000,0.95691713
2026-03-05T08:00:00+00:00,0.00006830,0.94570000
2026-03-05T16:00:00.004000+00:00,-0.00003509,0.95090000
2026-03-06T00:00:00.001000+00:00,0.00005234,0.95296602
2026-03-06T08:00:00.001000+00:00,-0.00002527,0.97400000
2026-03-06T16:00:00.004000+00:00,-0.00014979,0.89970728
2026-03-07T00:00:00.001000+00:00,-0.00007783,0.90115929
2026-03-07T08:00:00.012000+00:00,0.00001275,0.90130000
2026-03-07T16:00:00.001000+00:00,-0.00007863,0.89781616
2026-03-08T00:00:00.001000+00:00,-0.00001209,0.89460000
2026-03-08T08:00:00+00:00,-0.00006871,0.89251894
2026-03-08T16:00:00.002000+00:00,-0.00000302,0.88370000
2026-03-09T00:00:00+00:00,-0.00002666,0.87946562
2026-03-09T08:00:00.004000+00:00,0.00006142,0.90200000
2026-03-09T16:00:00.003000+00:00,0.00006384,0.93101875
2026-03-10T00:00:00.012000+00:00,0.00010000,0.94211648
2026-03-10T08:00:00.002000+00:00,-0.00001806,0.95340000
2026-03-10T16:00:00.001000+00:00,0.00010000,0.99751352
2026-03-11T00:00:00+00:00,0.00001902,0.95663711
2026-03-11T08:00:00.007000+00:00,-0.00000446,0.94860000
2026-03-11T16:00:00.010000+00:00,0.00000809,0.97260000
2026-03-12T00:00:00+00:00,0.00010000,0.97820625
2026-03-12T08:00:00+00:00,0.00007572,0.97921057
2026-03-12T16:00:00+00:00,0.00000528,0.96929049
2026-03-13T00:00:00.006000+00:00,0.00010000,0.99030167
2026-03-13T08:00:00.001000+00:00,0.00008046,1.02770000
2026-03-13T16:00:00+00:00,0.00002470,1.01371601
2026-03-14T00:00:00.001000+00:00,-0.00002881,0.99547348
2026-03-14T08:00:00+00:00,-0.00009176,0.98618556
2026-03-14T16:00:00.007000+00:00,-0.00003174,0.98690000
2026-03-15T00:00:00+00:00,-0.00001063,1.00060775
2026-03-15T08:00:00+00:00,0.00004273,1.00210156
2026-03-15T16:00:00+00:00,-0.00001911,1.00000000
2026-03-16T00:00:00+00:00,-0.00001645,1.02320000
2026-03-16T08:00:00.010000+00:00,0.00010000,1.06740000
2026-03-16T16:00:00+00:00,0.00010000,1.04590000
2026-03-17T00:00:00+00:00,0.00001799,1.07293907
2026-03-17T08:00:00.002000+00:00,0.00005953,1.03140000
2026-03-17T16:00:00.011000+00:00,-0.00003383,1.02099101
2026-03-18T00:00:00.002000+00:00,-0.00000547,1.02873453
2026-03-18T08:00:00.002000+00:00,0.00004111,1.02772002
2026-03-18T16:00:00.005000+00:00,-0.00005527,0.97771783
2026-03-19T00:00:00+00:00,-0.00008726,0.98760000
2026-03-19T08:00:00.003000+00:00,-0.00000664,0.96235405
2026-03-19T16:00:00.003000+00:00,0.00002034,0.94810000
2026-03-20T00:00:00.002000+00:00,-0.00007173,0.95792742
2026-03-20T08:00:00+00:00,-0.00006158,0.97508349
2026-03-20T16:00:00+00:00,0.00002589,0.96037948
2026-03-21T00:00:00+00:00,-0.00005741,0.96760000
2026-03-21T08:00:00+00:00,-0.00000865,0.96290000
2026-03-21T16:00:00.014000+00:00,-0.00009958,0.96610000
2026-03-22T00:00:00.012000+00:00,-0.00007590,0.93230575
2026-03-22T08:00:00.007000+00:00,-0.00002389,0.92890000
2026-03-22T16:00:00.002000+00:00,-0.00000361,0.92525052
2026-03-23T00:00:00+00:00,0.00001519,0.90485175
2026-03-23T08:00:00.003000+00:00,0.00004597,0.89890000
2026-03-23T16:00:00.002000+00:00,0.00000405,0.95179720
2026-03-24T00:00:00+00:00,0.00007511,0.95246372
2026-03-24T08:00:00+00:00,0.00000414,0.95740000
2026-03-24T16:00:00.003000+00:00,0.00001652,0.94070000
2026-03-25T00:00:00+00:00,0.00008121,0.95220000
2026-03-25T08:00:00+00:00,0.00008320,0.95910000
2026-03-25T16:00:00.013000+00:00,0.00002562,0.95526689
2026-03-26T00:00:00.001000+00:00,-0.00009411,0.96817560
2026-03-26T08:00:00.001000+00:00,-0.00006849,0.93950000
2026-03-26T16:00:00+00:00,-0.00006396,0.91400000
2026-03-27T00:00:00.006000+00:00,-0.00012831,0.92490000
2026-03-27T08:00:00+00:00,-0.00006891,0.92160000
2026-03-27T16:00:00+00:00,-0.00010466,0.88986772
2026-03-28T00:00:00.005000+00:00,-0.00008662,0.88030000
2026-03-28T08:00:00.005000+00:00,-0.00008308,0.88378728
2026-03-28T16:00:00+00:00,0.00002217,0.88540000
2026-03-29T00:00:00.003000+00:00,0.00000488,0.85903635
2026-03-29T08:00:00.001000+00:00,-0.00010008,0.86418949
2026-03-29T16:00:00+00:00,-0.00009681,0.84520000
2026-03-30T00:00:00+00:00,-0.00000819,0.84614768
2026-03-30T08:00:00.005000+00:00,0.00005961,0.88210000
2026-03-30T16:00:00+00:00,0.00010000,0.88120000
